mission_id,disaster_id,mission_name,organization,priority_level,mission_status,country,disaster_type,personnel_count,supplies_shipped,last_updated_by,mission_notes
45d06013-a0fc-49c7-bdc5-c7625cdccebe,2015-0077-IDN,Red Cross Response - Indonesia -Flood -2015-02-08,Red Cross,Medium,Planned,Indonesia,Flood,113,"Food Rations, Hygiene Kits",Geneticist molecular,Eat able fast subject very teach film.
d03ef002-531d-47d6-98c4-659d5b735eeb,2024-0495-ZAF,Red Cross Response - South Africa -Road -2024-07-10,Red Cross,Medium,Completed,South Africa,Road,104,"Medical Kits, Water Purification Tablets",Naval architect,Senior add grow name paper science hard firm whether enough statement ago.
5be58e1f-565a-4b66-9bf2-0b8ef764865f,2014-0338-IND,UNICEF Response - India -Rail -2014-10-01,UNICEF,Critical,On Site,India,Rail,92,"Medical Kits, Water Purification Tablets",Education officer museum,Capital hope to until and sort against various cell position.
c61d87e7-bcce-41ab-bca3-af3460c368f1,2019-0048-MOZ,UNICEF Response - Mozambique -Flood -2019-01-01,UNICEF,Medium,Completed,Mozambique,Flood,107,"Water Purification Tablets, Temporary Shelters",Surveyor hydrographic,Southern debate current attorney program for stage improve poor.
5a526f95-4384-4dea-9833-df78bcf50b9f,2003-0538-SAU,UNICEF Response - Saudi Arabia -Flood -2003-11-11,UNICEF,High,Completed,Saudi Arabia,Flood,7,"Temporary Shelters, Food Rations",Diplomatic Services operational officer,As begin catch or environmental so point civil politics knowledge.
74960b7d-1c78-4cb4-9857-13fe2bd17e57,2019-0143-AFG,UNICEF Response - Afghanistan -Flood -2019-03-30,UNICEF,Low,Completed,Afghanistan,Flood,92,"Temporary Shelters, Water Purification Tablets",Programmer multimedia,Week four happy present they story serve more lay well produce medical treatment.
5c48c608-f580-45d3-ac2c-67f8904ace5e,2010-0243-COD,WFP Response - Democratic Republic of the Congo -Road -2010-06-17,WFP,Critical,On Site,Congo (Kinshasa),Road,114,"Medical Kits, Food Rations",Tourism officer,Purpose finish card quickly floor six single in would.
e365c0d3-d982-465d-b51b-4511b5394c08,2022-0465-ITA,Red Cross Response - Italy -Extreme temperature -2022-05-30,Red Cross,High,On Site,Italy,Extreme temperature,29,"Medical Kits, Water Purification Tablets",Clinical biochemist,Challenge region message sport issue day science one.
000ff1b4-3018-4fd2-ae5d-fed91744f375,2002-0264-PAN,USAID Response - Panama -Flood -2002-05-06,USAID,Medium,Completed,Panama,Flood,78,"Food Rations, Water Purification Tablets",Theatre stage manager,Drive election suggest little nation pressure cover company now.
f8697896-391d-4ac8-a7aa-7047f2d41b73,2017-0305-NER,USAID Response - Niger -Epidemic -2017-06-29,USAID,Medium,On Site,Niger,Epidemic,37,"Medicines, Cold Chain Equipment",Engineer site,There always begin now protect focus respond human star.
5c4ba62a-3d00-44cf-b143-1bd7e9fc75e0,2022-0797-UKR,WFP Response - Ukraine -Road -2022-12-07,WFP,High,On Site,Ukraine,Road,22,"Food Rations, Water Purification Tablets",Warden/ranger,Material amount Mrs commercial later along.
1deef3f2-7ebb-4df6-a048-cacdc766db60,2005-0608-PHL,Red Cross Response - Philippines -Collapse (Industrial) -2005-10-26,Red Cross,Critical,En Route,Philippines,Collapse (Industrial),65,"Food Rations, Water Purification Tablets",Chief Strategy Officer,Perhaps treatment live get force respond product.
daf99365-46bb-417a-a86b-dba3e0748899,2005-0425-CAF,Red Cross Response - Central African Republic -Flood -2005-08-08,Red Cross,Low,Completed,Central African Republic,Flood,100,"Hygiene Kits, Temporary Shelters",Historic buildings inspector/conservation officer,Method past mouth enough whether let near amount special provide movie skin send.
843ca34e-f03e-4f63-9c91-1da76a95c46c,2010-0548-IND,Red Cross Response - India -Miscellaneous accident (General) -2010-10-17,Red Cross,High,Completed,India,Miscellaneous accident (General),79,"Food Rations, Water Purification Tablets",Data scientist,Local wind executive allow during among.
90361b3e-e1ae-4a58-8c47-a88db5f92b06,2004-0437-GIN,USAID Response - Guinea -Epidemic -2004-06-01,USAID,High,Planned,Guinea,Epidemic,109,"Medicines, Cold Chain Equipment",Passenger transport manager,War point near position may a indeed dog spring common population.
f766bdbc-df06-4e5e-a830-5fa62b36699c,2019-0380-VNM,USAID Response - Viet Nam -Flood -2019-08-05,USAID,Critical,On Site,Vietnam,Flood,98,"Hygiene Kits, Temporary Shelters",Building services engineer,Worker between begin concern take industry know movie respond us ten police Democrat.
37820f3c-9079-4fa0-8731-18a39792e20b,2011-0376-UGA,USAID Response - Uganda -Flood -2011-08-20,USAID,Low,Planned,Uganda,Flood,61,"Water Purification Tablets, Temporary Shelters",Pharmacist community,Power discover population could whatever company difficult Congress several performance before.
eaf3bbc1-86fe-4855-a046-c3220b8852ab,2011-0386-PAN,WFP Response - Panama -Flood -2011-10-20,WFP,High,On Site,Panama,Flood,62,"Food Rations, Temporary Shelters",Consulting civil engineer,Less west impact enjoy draw resource.
e961e878-c4ac-446c-8a66-bd4fd2bccf2f,2011-0501-ZAF,Doctors Without Borders Response - South Africa -Road -2011-12-10,Doctors Without Borders,High,On Site,South Africa,Road,16,"Medical Kits, Food Rations",Designer fashion/clothing,Above side half concern decision million seem sell.
5621f27d-30b2-4fa1-969b-c6fa7af36d17,2009-0506-GBR,UNICEF Response - United Kingdom of Great Britain and Northern Ireland -Storm -2009-11-13,UNICEF,Medium,On Site,United Kingdom,Storm,96,"Tarps, Water Purification Tablets",Geologist engineering,Price already bad debate same whole for total tax itself left.
461c4812-327c-471e-a05e-7428fa263b9b,2016-0239-IND,Red Cross Response - India -Flood -2016-06-25,Red Cross,Medium,Completed,India,Flood,26,"Hygiene Kits, Temporary Shelters",Youth worker,Since world prevent green give military along likely reason during professional thousand.
1bee65d0-fecd-4a29-92a6-833f0e9b507a,2013-0108-PAK,USAID Response - Pakistan -Road -2013-03-16,USAID,Critical,Planned,Pakistan,Road,89,"Water Purification Tablets, Food Rations",Psychiatrist,By like throughout economy sound special finally.
694225a2-3c8b-4cda-8af3-4bfeba20dd75,2005-0464-JPN,WFP Response - Japan -Storm -2005-08-25,WFP,Critical,On Site,Japan,Storm,86,"Medical Kits, Emergency Power Units",Fish farm manager,Paper sing green treat suddenly season voice.
949f9ddd-b34a-4b33-90a0-b2e9c5b00954,2004-0466-GRC,Doctors Without Borders Response - Greece -Water -2004-09-11,Doctors Without Borders,High,En Route,Greece,Water,118,"Food Rations, Water Purification Tablets",Surveyor commercial/residential,Person natural exactly last together hour claim our impact season available benefit write.
7baa6c33-d6f6-424e-ac24-05f9bb1bbcfa,2024-0369-HUN,Red Cross Response - Hungary -Extreme temperature -2024-06-01,Red Cross,High,Planned,Hungary,Extreme temperature,97,"Food Rations, Water Purification Tablets",Leisure centre manager,Hold term enjoy statement center level unit respond interesting husband term.
ed3e4ae2-b97b-41cb-98a2-8c4dbe9ac7cc,2009-0043-MAR,WFP Response - Morocco -Flood -2009-02-01,WFP,Low,Completed,Morocco,Flood,20,"Food Rations, Temporary Shelters",Manufacturing engineer,Movement agency across would woman keep short.
060f7894-f0d4-40d5-b87d-1294ec3b844a,2024-0129-SPI,Red Cross Response - Canary Islands -Storm -2024-03-08,Red Cross,Critical,Planned,,Storm,18,"Water Purification Tablets, Tarps",Clinical biochemist,Community structure TV fire level argue respond then certain benefit exactly.
a6e5ea44-1030-4caf-b1fc-68902dfb23ad,2008-0461-SDN,USAID Response - Sudan -Water -2008-09-24,USAID,Critical,On Site,Sudan,Water,107,"Food Rations, Medical Kits",Engineer biomedical,Eye board choose daughter analysis past cut particular because.
1c9c70de-a8e0-4043-b418-ccb13b87e2f2,2023-9873-FSM,UNICEF Response - Micronesia (Federated States of) -Drought -2023-09-01,UNICEF,Critical,En Route,"Micronesia, Federated States of",Drought,98,"Water Containers, Nutrition Supplements",Advertising account planner,Baby knowledge trade seat write manage also black.
46a2863e-e9b2-4b91-bd32-36729bf9f505,2002-0355-USA,USAID Response - United States of America -Extreme temperature -2002-06-01,USAID,Medium,Completed,United States,Extreme temperature,97,"Food Rations, Water Purification Tablets",Software engineer,High win great ever yard environment evidence college.
15d50134-2842-4189-a553-84a1475e3f93,2007-0024-YEM,USAID Response - Yemen -Flood -2007-01-01,USAID,Critical,Planned,Yemen,Flood,12,"Temporary Shelters, Food Rations",Land,Reach blood option edge side go.
7546ff36-5713-4481-adb5-d2e77bc02814,2019-0583-CHL,Doctors Without Borders Response - Chile -Road -2019-12-02,Doctors Without Borders,High,En Route,Chile,Road,27,"Food Rations, Medical Kits",Engineer automotive,If skill task growth opportunity senior.
52bbb334-7122-4a49-a03a-753cbe73ba5b,2000-0684-PAK,WFP Response - Pakistan -Road -2000-10-15,WFP,Low,En Route,Pakistan,Road,101,"Medical Kits, Food Rations",Programme researcher broadcasting/film/video,Seven performance painting around weight nor most.
0d418cb6-71bf-45c7-bed5-a725b96fb1e7,2017-0576-IDN,UNICEF Response - Indonesia -Flood -2017-11-19,UNICEF,Low,Completed,Indonesia,Flood,90,"Food Rations, Hygiene Kits",Teacher primary school,Increase article north concern nor green happy than line lead often region.
fb4e0a31-b6bf-4961-8e20-db954d2bf820,2012-0005-MWI,USAID Response - Malawi -Storm -2012-01-01,USAID,Critical,On Site,Malawi,Storm,97,"Emergency Power Units, Water Purification Tablets",Diagnostic radiographer,Total language meet lot side two happen road financial every.
8e8d3bd9-789f-4d23-a0e8-28d90e14de03,2009-0471-PAK,UNICEF Response - Pakistan -Road -2009-10-23,UNICEF,High,Completed,Pakistan,Road,13,"Food Rations, Medical Kits",Control and instrumentation engineer,Recent quality wide clear talk such more my agreement natural.
f70693ac-0fce-4f1a-b340-8bbd0bb7fe0d,2004-0600-TUR,USAID Response - Türkiye -Storm -2004-11-21,USAID,Medium,Planned,Turkey,Storm,103,"Water Purification Tablets, Tarps",Information systems manager,Customer stuff some foreign yet enjoy.
ff15142c-7e06-4a34-acab-4d4b27322bd6,2013-0398-NLD,Red Cross Response - Netherlands (Kingdom of the) -Storm -2013-10-27,Red Cross,Low,Planned,Netherlands,Storm,62,"Medical Kits, Emergency Power Units",TEFL teacher,Indicate culture task house get loss throw.
07897a3b-8c88-439f-a32b-5c25d5aa989c,2012-0619-THA,Red Cross Response - Thailand -Fire (Industrial) -2012-05-05,Red Cross,Critical,Completed,Thailand,Fire (Industrial),101,"Medical Kits, Water Purification Tablets",Wellsite geologist,Almost material first all per because skin public.
32dc504b-7868-45e1-83db-b1b8888f0d26,2009-0111-USA,USAID Response - United States of America -Air -2009-03-22,USAID,Low,En Route,United States,Air,39,"Medical Kits, Food Rations",Bookseller,Job property record prepare particular foot cost bit family week true hour.
e6d0ee73-ca88-48bf-8b8f-a6a3fa4d749f,2007-0007-PAK,USAID Response - Pakistan -Mass movement (wet) -2007-01-05,USAID,Critical,On Site,Pakistan,Mass movement (wet),74,"Water Purification Tablets, Medical Kits",Consulting civil engineer,Sport quality accept test figure common have can born boy surface nature.
e79cea56-7a70-4894-b02b-0f7eb0dd6b60,2021-0340-COL,USAID Response - Colombia -Flood -2021-06-04,USAID,Critical,On Site,Colombia,Flood,12,"Food Rations, Temporary Shelters",Educational psychologist,Company series agreement through course bill receive common ask.
dfd4c536-a1ca-4c65-a7fa-269ec706e95a,2014-0084-KGZ,USAID Response - Kyrgyzstan -Storm -2014-02-01,USAID,High,Completed,Kyrgyzstan,Storm,45,"Water Purification Tablets, Emergency Power Units",Risk analyst,Wish her risk candidate prevent international center bill inside east even my.
f3c36fe4-c24e-4570-a651-ec3bdf7a8073,2022-0627-JPN,USAID Response - Japan -Storm -2022-09-25,USAID,High,On Site,Japan,Storm,16,"Tarps, Emergency Power Units",Primary school teacher,Occur deal room use least away eat light.
245b4f99-2467-4222-85cf-7e8ce5a6a126,2021-0809-MWI,WFP Response - Malawi -Storm -2021-07-01,WFP,Critical,Completed,Malawi,Storm,78,"Medical Kits, Tarps",Chief Financial Officer,Sport stand would white information thus receive claim specific east dog school.
df1cd5f2-c576-425b-baa6-8043ba2051b2,2024-0250-KGZ,Red Cross Response - Kyrgyzstan -Flood -2024-04-21,Red Cross,High,En Route,Kyrgyzstan,Flood,101,"Water Purification Tablets, Food Rations",Biochemist clinical,Peace let create when third one country would reality school anything Mr.
bdb39376-537b-4e58-93ee-91ccdb0d8804,2023-0530-MMR,UNICEF Response - Myanmar -Mass movement (wet) -2023-08-13,UNICEF,Critical,En Route,Burma,Mass movement (wet),12,"Medical Kits, Food Rations",Clothing/textile technologist,Nor foot child ok population writer yourself plan edge because fund.
7af20767-17e1-4deb-babe-4c54fe3fab26,2004-0203-UKR,UNICEF Response - Ukraine -Explosion (Miscellaneous) -2004-05-06,UNICEF,High,En Route,Ukraine,Explosion (Miscellaneous),52,"Medical Kits, Water Purification Tablets",Town planner,Health report mission hand start over attention cup.
9c46587a-0d87-4620-b3fd-c1497cd80177,2003-0114-ZWE,USAID Response - Zimbabwe -Storm -2003-03-07,USAID,Low,Completed,Zimbabwe,Storm,101,"Tarps, Medical Kits",Dance movement psychotherapist,Country audience foot fear partner ball arrive collection type worry push realize church.
bbf93ede-effe-4f9c-b3ee-dfcf8356f9c2,2021-0305-USA,UNICEF Response - United States of America -Storm -2021-06-18,UNICEF,High,Planned,United States,Storm,60,"Medical Kits, Water Purification Tablets",Diagnostic radiographer,Despite describe example including interesting they occur positive condition marriage throughout these lose.
ba5fa725-4dcf-44f6-a3d0-86dc0c8185fe,2022-0725-TZA,USAID Response - United Republic of Tanzania -Air -2022-11-06,USAID,High,Completed,Tanzania,Air,56,"Water Purification Tablets, Medical Kits",Broadcast journalist,New catch have direction product up.
8f45e373-e62f-437d-accb-33edc09760a5,2009-9415-GTM,USAID Response - Guatemala -Drought -2009-03-01,USAID,High,En Route,Guatemala,Drought,66,"Livelihood Support Kits, Water Containers",Restaurant manager,Man magazine future him song hold everything our stuff audience.
6f3f6280-3315-4e2d-a30c-f8db8f5e2e1f,2019-0098-PNG,WFP Response - Papua New Guinea -Flood -2019-02-11,WFP,Medium,Completed,Papua New Guinea,Flood,97,"Water Purification Tablets, Temporary Shelters",Administrator Civil Service,Finish level skill chance couple some quality civil late card generation.
dd4294a7-8919-480a-8d65-178e98d961b9,2019-0338-HND,Red Cross Response - Honduras -Epidemic -2019-04-01,Red Cross,Critical,En Route,Honduras,Epidemic,32,"Testing Supplies, PPE",Sales promotion account executive,Position his far join agent history successful.
93ebdc03-75ea-4419-8e2c-a266fa1c2ec7,2020-0148-USA,UNICEF Response - United States of America -Storm -2020-04-10,UNICEF,Critical,En Route,United States,Storm,103,"Tarps, Medical Kits",Race relations officer,Could specific tough exactly lawyer in.
372232cc-9dc8-4076-8dbd-1008739a76d6,2025-0998-PHL,WFP Response - Philippines -Storm -2025-11-25,WFP,Critical,En Route,Philippines,Storm,28,"Emergency Power Units, Medical Kits",Surveyor hydrographic,Painting chair certainly practice over fly.
9f9410dd-a894-4de4-846c-5ac213948290,2007-0238-IND,Red Cross Response - India -Flood -2007-07-01,Red Cross,Medium,Completed,India,Flood,110,"Hygiene Kits, Water Purification Tablets",Barrister,Person and operation day official design.
f22ecd45-85c5-452b-ac7d-9fa423eb9a52,2011-0465-SAU,Red Cross Response - Saudi Arabia -Road -2011-11-20,Red Cross,Medium,On Site,Saudi Arabia,Road,119,"Medical Kits, Water Purification Tablets",Musician,Nature hundred president only voice young back.
45c94ab9-c2d2-4ff1-8839-d35ec39dbe4c,2013-0354-USA,WFP Response - United States of America -Flood -2013-09-12,WFP,High,En Route,United States,Flood,29,"Hygiene Kits, Temporary Shelters",Geoscientist,Charge foot seem believe pay spring despite idea fill live.
20188cdc-a58a-4f3c-ab89-3183c3261b4d,2010-0045-USA,WFP Response - United States of America -Storm -2010-02-05,WFP,Medium,On Site,United States,Storm,51,"Tarps, Water Purification Tablets",Fitness centre manager,Standard almost politics big natural individual house language.
fd8a4ae6-4a8c-4695-af4a-369e7beb9134,2002-0122-TJK,UNICEF Response - Tajikistan -Earthquake -2002-03-03,UNICEF,Critical,Planned,Tajikistan,Earthquake,39,"Trauma Medical Kits, Water",Audiological scientist,Through realize network hundred world argue assume receive sea.
